date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI,Location,Urban/Rural,year,month,day,weekday,AQI_lag_1,AQI_lag_7,AQI_lag_14,AQI_lag_30,AQI_7day_avg,AQI_30day_avg
2024-10-13,60.098452380952345,38.18071428571427,309.24761904761885,3.5234523809523792,2.387380952380951,90.5166666666666,64,60,15,91,3,4,91,Mawlynnong,Rural,2024,10,13,6,83.0,58.0,70.0,58.0,85.14285714285714,68.1
2024-10-14,47.16595238095236,30.40857142857141,332.02976190476176,4.5756746031746,2.2129761904761893,69.847619047619,51,47,17,70,3,6,70,Mawlynnong,Rural,2024,10,14,0,91.0,72.0,87.0,46.0,84.85714285714286,68.9
2024-10-15,35.443690476190454,23.244404761904747,273.26071428571413,3.959761904761903,1.929880952380951,69.87857142857139,39,35,14,70,2,5,70,Mawlynnong,Rural,2024,10,15,1,70.0,82.0,81.0,51.0,83.14285714285714,69.53333333333333
2024-10-16,41.65571428571426,27.50476190476189,339.13809523809505,4.761468253968251,1.951785714285713,73.972619047619,46,42,17,74,2,6,74,Mawlynnong,Rural,2024,10,16,2,70.0,86.0,59.0,60.0,81.42857142857143,70.0
2024-10-17,48.92678571428569,31.83964285714284,343.2309523809522,3.984285714285712,2.9403571428571413,83.86547619047614,53,49,17,84,4,5,84,Mawlynnong,Rural,2024,10,17,3,74.0,89.0,64.0,67.0,80.71428571428571,70.56666666666666
2024-10-18,53.297619047619015,36.31452380952379,309.3607142857141,4.467619047619045,2.579642857142856,76.48214285714282,61,53,15,76,3,6,76,Mawlynnong,Rural,2024,10,18,4,84.0,93.0,76.0,63.0,78.28571428571429,71.0
2024-10-19,36.33869047619046,24.85488095238093,287.515476190476,3.5810714285714265,1.3817857142857133,82.59523809523805,41,36,14,83,2,4,83,Mawlynnong,Rural,2024,10,19,5,76.0,83.0,63.0,66.0,78.28571428571429,71.56666666666666
2024-10-20,37.73285714285712,25.2215476190476,256.96547619047607,3.572579365079363,1.2521428571428563,75.02976190476186,42,38,13,75,2,4,75,Mawlynnong,Rural,2024,10,20,6,83.0,91.0,58.0,66.0,76.0,71.86666666666666
2024-10-21,24.617380952380937,16.92892857142856,230.0130952380952,3.3601190476190457,1.1177380952380946,64.60119047619044,28,25,12,65,1,4,65,Mawlynnong,Rural,2024,10,21,0,75.0,70.0,72.0,64.0,75.28571428571429,71.9
2024-10-22,17.82714285714285,12.31261904761904,217.61904761904748,3.903928571428569,1.1294047619047614,59.79166666666663,21,18,11,60,1,5,60,Mawlynnong,Rural,2024,10,22,1,65.0,70.0,82.0,80.0,73.85714285714286,71.23333333333333
2024-10-23,10.296428571428564,7.127023809523806,171.37738095238083,3.3899999999999983,1.2808333333333326,47.28214285714282,12,10,9,47,2,4,47,Mawlynnong,Rural,2024,10,23,2,60.0,74.0,86.0,67.0,70.0,70.56666666666666
2024-10-24,5.27535714285714,3.6802380952380926,144.66190476190468,2.8894047619047605,0.5401190476190473,40.07738095238093,6,5,7,40,1,4,40,Mawlynnong,Rural,2024,10,24,3,47.0,84.0,89.0,63.0,63.714285714285715,69.8
2024-10-25,14.203690476190468,9.516904761904756,244.95476190476177,4.20674603174603,1.5796428571428562,47.32499999999997,16,14,12,47,2,5,47,Mawlynnong,Rural,2024,10,25,4,40.0,76.0,93.0,48.0,59.57142857142857,69.76666666666667
2024-10-26,24.690238095238083,16.253809523809515,316.0980158730157,4.328095238095236,1.9570238095238084,55.08333333333331,27,25,16,55,2,5,55,Mawlynnong,Rural,2024,10,26,5,47.0,83.0,83.0,37.0,55.57142857142857,70.36666666666666
2024-10-27,17.675119047619038,11.943928571428565,312.5071428571427,4.305833333333331,1.241666666666666,57.58928571428569,20,18,16,58,2,5,58,Mawlynnong,Rural,2024,10,27,6,55.0,75.0,91.0,57.0,53.142857142857146,70.4
2024-10-28,18.45047619047618,12.507499999999991,300.0595238095236,4.359285714285711,1.562380952380951,63.85238095238091,21,18,15,64,2,5,64,Mawlynnong,Rural,2024,10,28,0,58.0,65.0,70.0,54.0,53.0,70.73333333333333
2024-10-29,20.689642857142847,14.18809523809523,325.8238095238093,4.852261904761902,1.503214285714285,63.91547619047615,24,21,16,64,2,6,64,Mawlynnong,Rural,2024,10,29,1,64.0,60.0,70.0,70.0,53.57142857142857,70.53333333333333
2024-10-30,39.66083333333331,27.19976190476189,360.4325396825394,4.401904761904759,2.4013095238095223,80.00595238095234,45,40,18,80,3,6,80,Mawlynnong,Rural,2024,10,30,2,64.0,47.0,74.0,87.0,58.285714285714285,70.3
2024-10-31,44.35642857142855,30.4540476190476,387.2781746031744,5.153928571428568,2.3864285714285702,72.49166666666663,51,44,19,72,3,6,72,Mawlynnong,Rural,2024,10,31,3,80.0,40.0,84.0,81.0,62.857142857142854,70.0
2024-11-01,48.80785714285711,33.19023809523808,383.5996031746029,3.944206349206347,1.6129761904761897,77.54642857142854,55,49,19,78,2,5,78,Mawlynnong,Rural,2024,11,1,4,72.0,47.0,76.0,59.0,67.28571428571429,70.63333333333334
2024-11-02,35.327738095238075,24.06285714285713,360.3964285714283,3.832738095238093,0.9719047619047614,71.10238095238091,40,35,18,71,1,5,71,Mawlynnong,Rural,2024,11,2,5,78.0,55.0,83.0,64.0,69.57142857142857,70.86666666666666
2024-11-03,19.78988095238094,13.48297619047618,331.2253968253967,4.935753968253966,1.747499999999999,65.6630952380952,22,20,17,66,2,6,66,Mawlynnong,Rural,2024,11,3,6,71.0,58.0,75.0,76.0,70.71428571428571,70.53333333333333
2024-11-04,20.92392857142856,14.435357142857136,311.51626984126966,4.188650793650791,1.4570238095238086,70.26190476190472,24,21,16,70,2,5,70,Mawlynnong,Rural,2024,11,4,0,66.0,64.0,65.0,63.0,71.57142857142857,70.76666666666667
2024-11-05,14.838809523809516,10.214166666666662,301.8142857142855,3.631190476190474,0.888571428571428,67.86071428571425,17,15,15,68,1,5,68,Mawlynnong,Rural,2024,11,5,1,70.0,64.0,60.0,58.0,72.14285714285714,71.1
2024-11-06,11.03619047619047,7.456428571428567,271.5511904761903,2.808214285714284,0.6022619047619043,61.11547619047615,12,11,14,61,1,4,61,Mawlynnong,Rural,2024,11,6,2,68.0,80.0,47.0,72.0,69.42857142857143,70.73333333333333
2024-11-07,16.30749999999999,11.10166666666666,255.2369047619046,3.4729761904761887,0.9028571428571422,59.64285714285711,19,16,13,60,1,4,60,Mawlynnong,Rural,2024,11,7,3,61.0,72.0,40.0,82.0,67.71428571428571,70.0
2024-11-08,6.940833333333329,4.805238095238092,274.94047619047603,3.50376984126984,0.7691666666666661,55.43214285714282,8,7,14,55,1,4,55,Mawlynnong,Rural,2024,11,8,4,60.0,78.0,47.0,86.0,64.42857142857143,68.96666666666667
2024-11-09,6.978214285714283,4.864047619047616,293.88571428571413,4.323492063492061,1.171309523809523,50.26785714285711,8,7,15,50,1,5,50,Mawlynnong,Rural,2024,11,9,5,55.0,71.0,55.0,89.0,61.42857142857143,67.66666666666667
2024-11-10,7.262857142857139,5.025595238095235,287.9238095238093,4.459920634920632,1.486309523809523,53.51547619047616,8,7,14,54,2,6,54,Mawlynnong,Rural,2024,11,10,6,50.0,66.0,58.0,93.0,59.714285714285715,66.36666666666666
2024-11-11,7.564761904761901,5.2590476190476165,243.28452380952368,4.514166666666664,1.5511904761904751,55.89999999999997,9,8,12,56,2,6,56,Mawlynnong,Rural,2024,11,11,0,54.0,70.0,64.0,83.0,57.714285714285715,65.46666666666667
2024-11-12,12.126428571428564,10.572023809523804,259.4583333333332,5.532619047619044,2.182142857142856,70.65476190476186,18,12,13,71,3,7,71,Mawlynnong,Rural,2024,11,12,1,56.0,68.0,64.0,91.0,58.142857142857146,64.8
2024-11-13,9.471071428571422,9.29119047619047,276.2119047619046,4.806825396825394,1.4304761904761898,72.9130952380952,15,9,14,73,2,6,73,Mawlynnong,Rural,2024,11,13,2,71.0,61.0,80.0,70.0,59.857142857142854,64.9
2024-11-14,12.198928571428564,11.753452380952377,309.6357142857141,5.204047619047616,1.7436904761904752,72.63690476190472,20,12,15,73,2,7,73,Mawlynnong,Rural,2024,11,14,3,73.0,60.0,72.0,70.0,61.714285714285715,65.0
2024-11-15,14.76107142857142,14.273928571428565,328.99880952380937,6.0690079365079335,2.168095238095237,74.25952380952377,24,15,16,74,3,8,74,Mawlynnong,Rural,2024,11,15,4,73.0,55.0,78.0,74.0,64.42857142857143,65.0
2024-11-16,15.873214285714276,15.547857142857133,339.53571428571405,6.106785714285711,2.3032142857142843,78.58452380952376,26,16,17,79,3,8,79,Mawlynnong,Rural,2024,11,16,5,74.0,50.0,71.0,84.0,68.57142857142857,64.83333333333333
2024-11-17,14.173333333333323,13.781309523809515,287.2642857142856,5.646746031746029,2.4326190476190463,81.96547619047614,23,14,14,82,3,7,82,Mawlynnong,Rural,2024,11,17,6,79.0,54.0,66.0,76.0,72.57142857142857,65.03333333333333
2024-11-18,9.108333333333327,8.543452380952376,286.6142857142856,5.125079365079362,1.8388095238095223,71.35238095238091,14,9,14,71,2,6,71,Mawlynnong,Rural,2024,11,18,0,82.0,56.0,70.0,83.0,74.71428571428571,64.63333333333334
2024-11-19,6.992380952380948,6.475357142857138,254.9869047619046,4.7908730158730135,2.1297619047619034,80.38452380952377,11,7,13,80,3,6,80,Mawlynnong,Rural,2024,11,19,1,71.0,71.0,68.0,75.0,76.0,64.8
2024-11-20,8.537857142857137,8.382619047619043,262.97817460317447,5.747063492063489,2.377142857142856,72.62619047619044,14,9,13,73,3,7,73,Mawlynnong,Rural,2024,11,20,2,80.0,73.0,61.0,65.0,76.0,65.06666666666666
2024-11-21,12.848214285714278,12.560714285714278,272.0047619047618,6.074761904761901,2.951309523809522,75.69166666666662,21,13,14,76,4,8,76,Mawlynnong,Rural,2024,11,21,3,73.0,73.0,60.0,60.0,76.42857142857143,65.6
2024-11-22,20.84976190476189,20.3595238095238,289.7214285714284,6.054047619047616,4.24190476190476,89.7071428571428,34,21,14,90,5,8,90,Mawlynnong,Rural,2024,11,22,4,76.0,74.0,55.0,47.0,78.71428571428571,67.03333333333333
2024-11-23,36.54547619047617,35.28571428571427,326.3305555555553,6.49880952380952,3.4873809523809505,89.45833333333327,59,37,16,89,4,8,89,Mawlynnong,Rural,2024,11,23,5,90.0,79.0,50.0,40.0,80.14285714285714,68.66666666666667
2024-11-24,33.85773809523808,32.21952380952379,367.0718253968252,5.61428571428571,2.296666666666665,86.19999999999995,54,34,18,86,3,7,86,Mawlynnong,Rural,2024,11,24,6,89.0,82.0,54.0,47.0,80.71428571428571,69.96666666666667
2024-11-25,21.06726190476189,19.81833333333332,342.3456349206347,5.390595238095234,1.6495238095238085,75.36666666666662,33,21,17,75,2,7,75,Mawlynnong,Rural,2024,11,25,0,86.0,71.0,56.0,55.0,81.28571428571429,70.63333333333334
2024-11-26,13.389761904761896,12.057499999999992,313.9369047619046,5.326150793650791,2.339166666666665,72.32976190476187,20,13,16,72,3,7,72,Mawlynnong,Rural,2024,11,26,1,75.0,80.0,71.0,58.0,80.14285714285714,71.1
2024-11-27,8.344404761904757,7.024999999999996,305.51904761904746,4.576309523809521,1.6241666666666656,73.197619047619,12,8,15,73,2,6,73,Mawlynnong,Rural,2024,11,27,2,72.0,73.0,73.0,64.0,80.14285714285714,71.4
2024-11-28,8.451309523809519,7.308095238095234,281.19841269841254,5.663650793650789,2.092023809523808,74.00595238095234,12,8,14,74,3,7,74,Mawlynnong,Rural,2024,11,28,3,73.0,76.0,73.0,64.0,79.85714285714286,71.73333333333333
2024-11-29,8.72380952380952,7.755476190476187,266.1916666666665,5.086706349206346,2.1072619047619034,65.02142857142853,13,9,13,65,3,6,65,Mawlynnong,Rural,2024,11,29,4,74.0,90.0,74.0,80.0,76.28571428571429,71.23333333333333
2024-11-30,8.081547619047614,7.682619047619043,286.2603174603173,5.870912698412695,2.384047619047618,67.63571428571424,13,8,14,68,3,7,68,Mawlynnong,Rural,2024,11,30,5,65.0,89.0,79.0,72.0,73.28571428571429,71.1
2024-12-01,14.11059523809523,12.80916666666666,291.5714285714284,5.792142857142854,2.8865476190476174,73.097619047619,21,14,15,73,4,7,73,Mawlynnong,Rural,2024,12,1,6,68.0,86.0,82.0,78.0,71.42857142857143,70.93333333333334
2024-12-02,16.574404761904752,13.511666666666658,318.2999999999998,5.461706349206346,2.58392857142857,77.53214285714282,23,17,16,78,3,7,78,Mawlynnong,Rural,2024,12,2,0,73.0,75.0,71.0,71.0,71.85714285714286,71.16666666666667
2024-12-03,15.60047619047618,13.284999999999991,317.4023809523808,6.021944444444441,3.0828571428571414,75.27023809523804,22,16,16,75,4,8,75,Mawlynnong,Rural,2024,12,3,1,78.0,72.0,80.0,66.0,72.28571428571429,71.46666666666667
2024-12-04,23.47297619047617,21.910595238095222,328.12142857142834,6.772976190476186,3.606547619047617,75.74166666666662,37,23,16,76,5,8,76,Mawlynnong,Rural,2024,12,4,2,75.0,73.0,73.0,70.0,72.71428571428571,71.66666666666667
2024-12-05,32.150476190476176,30.3615476190476,394.16309523809497,6.357896825396821,3.864999999999998,81.12619047619043,51,32,20,81,5,8,81,Mawlynnong,Rural,2024,12,5,3,76.0,74.0,76.0,68.0,73.71428571428571,72.1
2024-12-06,45.76261904761902,40.95265873015871,457.4488095238093,6.260238095238091,4.7223809523809495,100.64999999999992,68,46,23,101,6,8,101,Mawlynnong,Rural,2024,12,6,4,81.0,65.0,90.0,61.0,78.85714285714286,73.43333333333334
2024-12-07,54.290119047619015,44.64595238095236,393.2821428571426,5.941825396825394,3.18722222222222,85.60476190476186,74,54,20,86,4,7,86,Mawlynnong,Rural,2024,12,7,5,101.0,68.0,89.0,60.0,81.42857142857143,74.3
2024-12-08,38.17809523809522,33.74853174603172,350.4690476190474,6.142619047619044,3.620714285714284,84.42142857142852,56,38,18,84,5,8,84,Mawlynnong,Rural,2024,12,8,6,86.0,73.0,86.0,55.0,83.0,75.26666666666667
2024-12-09,24.287499999999984,22.711547619047607,343.19563492063475,6.605873015873012,4.197976190476188,81.22857142857139,38,24,17,81,5,8,81,Mawlynnong,Rural,2024,12,9,0,84.0,78.0,75.0,50.0,83.42857142857143,76.3
2024-12-10,37.20809523809522,35.33238095238093,411.50476190476166,6.54896825396825,4.821150793650791,81.40476190476186,59,37,21,81,6,8,81,Mawlynnong,Rural,2024,12,10,1,81.0,75.0,72.0,54.0,84.28571428571429,77.2
2024-12-11,32.99202380952379,31.92047619047617,415.0166666666664,5.899087301587298,3.2217857142857125,79.30595238095233,53,33,21,79,4,7,79,Mawlynnong,Rural,2024,12,11,2,81.0,76.0,73.0,56.0,84.71428571428571,77.96666666666667
2024-12-12,30.89511904761903,30.1090476190476,376.4214285714284,5.941746031746028,3.2085714285714264,71.21190476190472,50,31,19,71,4,7,71,Mawlynnong,Rural,2024,12,12,3,79.0,81.0,74.0,71.0,83.28571428571429,77.96666666666667
2024-12-13,29.697619047619032,29.04511904761903,364.328968253968,6.099523809523806,4.566984126984124,84.68571428571424,48,30,18,85,6,8,85,Mawlynnong,Rural,2024,12,13,4,71.0,101.0,65.0,73.0,81.0,78.36666666666666
2024-12-14,19.143095238095228,18.48654761904761,317.7107142857141,5.674246031746029,3.892619047619045,85.86785714285709,31,19,16,86,5,7,86,Mawlynnong,Rural,2024,12,14,5,85.0,86.0,68.0,73.0,81.0,78.8
2024-12-15,9.905833333333328,9.411071428571423,278.3638888888887,5.615555555555552,3.101666666666665,78.23095238095233,16,10,14,78,4,7,78,Mawlynnong,Rural,2024,12,15,6,86.0,84.0,73.0,74.0,80.14285714285714,78.93333333333334
2024-12-16,9.517380952380949,8.982976190476185,318.94166666666644,6.566746031746028,3.689285714285712,74.49761904761901,15,10,16,74,5,8,74,Mawlynnong,Rural,2024,12,16,0,78.0,81.0,78.0,79.0,79.14285714285714,78.76666666666667
2024-12-17,11.026666666666662,10.42214285714285,318.69246031746013,6.821230158730155,3.877142857142855,79.10119047619042,17,11,16,79,5,9,79,Mawlynnong,Rural,2024,12,17,1,74.0,81.0,75.0,82.0,78.85714285714286,78.66666666666667
2024-12-18,17.91095238095237,17.606785714285703,376.73690476190455,6.404841269841266,5.125595238095236,86.92380952380948,29,18,19,87,6,8,87,Mawlynnong,Rural,2024,12,18,2,79.0,79.0,76.0,71.0,80.0,79.2
2024-12-19,23.45333333333332,22.984880952380937,377.5607142857141,6.348928571428568,4.561904761904759,84.70119047619043,38,23,19,85,6,8,85,Mawlynnong,Rural,2024,12,19,3,87.0,71.0,81.0,80.0,82.0,79.36666666666666
2024-12-20,22.14107142857142,21.534166666666653,333.8503968253967,6.130515873015869,4.446388888888886,83.42142857142852,36,22,17,83,6,8,83,Mawlynnong,Rural,2024,12,20,4,85.0,85.0,101.0,73.0,81.71428571428571,79.7
2024-12-21,23.668095238095223,23.19345238095237,360.60714285714266,5.919999999999997,4.340674603174601,83.54047619047614,39,24,18,84,5,7,84,Mawlynnong,Rural,2024,12,21,5,83.0,86.0,86.0,76.0,81.42857142857143,79.96666666666667
2024-12-22,18.692142857142844,18.18654761904761,357.472222222222,5.2833333333333306,2.693095238095237,82.68809523809519,30,19,18,83,3,7,83,Mawlynnong,Rural,2024,12,22,6,84.0,78.0,84.0,90.0,82.14285714285714,79.73333333333333
2024-12-23,12.836904761904757,12.297023809523802,305.0202380952379,5.962936507936504,2.7986904761904747,76.35357142857139,20,13,15,76,3,7,76,Mawlynnong,Rural,2024,12,23,0,83.0,74.0,81.0,89.0,82.42857142857143,79.3
2024-12-24,14.846785714285708,14.302261904761895,347.71111111111094,6.234563492063489,3.357499999999998,71.12380952380948,24,15,17,71,4,8,71,Mawlynnong,Rural,2024,12,24,1,76.0,79.0,81.0,86.0,81.28571428571429,78.8
2024-12-25,18.11297619047618,17.55297619047618,347.03571428571405,6.513611111111107,4.045079365079363,75.21190476190472,29,18,17,75,5,8,75,Mawlynnong,Rural,2024,12,25,2,71.0,87.0,79.0,75.0,79.57142857142857,78.8
2024-12-26,20.518809523809512,19.751785714285703,375.2623015873014,5.926706349206346,3.364642857142855,80.52380952380948,33,21,19,81,4,7,81,Mawlynnong,Rural,2024,12,26,3,75.0,85.0,71.0,72.0,79.0,79.1
2024-12-27,17.470833333333324,16.813214285714277,333.113095238095,6.061309523809521,3.164999999999998,80.28928571428567,28,17,17,80,4,8,80,Mawlynnong,Rural,2024,12,27,4,81.0,83.0,85.0,73.0,78.57142857142857,79.33333333333333
2024-12-28,15.264285714285704,14.480952380952372,354.58015873015853,6.055753968253964,3.875039682539681,87.47857142857139,24,15,18,87,5,8,87,Mawlynnong,Rural,2024,12,28,5,80.0,84.0,86.0,74.0,79.0,79.76666666666667
2024-12-29,24.70988095238094,23.67619047619046,354.824603174603,6.530238095238091,4.016547619047617,82.0869047619047,39,25,18,82,5,8,82,Mawlynnong,Rural,2024,12,29,6,87.0,83.0,78.0,65.0,78.85714285714286,80.33333333333333
2024-12-30,30.660833333333315,29.71214285714284,362.2174603174601,5.73333333333333,4.0263095238095215,87.41190476190472,50,31,18,87,5,7,87,Mawlynnong,Rural,2024,12,30,0,82.0,76.0,74.0,68.0,80.42857142857143,80.96666666666667
2024-12-31,29.51309523809522,28.5867857142857,379.5035714285712,6.113452380952378,3.517738095238093,81.13690476190472,48,30,19,81,4,8,81,Mawlynnong,Rural,2024,12,31,1,87.0,71.0,79.0,73.0,81.85714285714286,81.23333333333333
2025-01-01,26.62261904761904,25.82714285714284,370.53809523809497,5.761547619047615,3.3267857142857125,84.2678571428571,43,27,19,84,4,7,84,Mawlynnong,Rural,2025,1,1,2,81.0,75.0,87.0,78.0,83.14285714285714,81.43333333333334
2025-01-02,22.927142857142844,21.9945238095238,351.49642857142834,5.759246031746028,3.395833333333332,82.05476190476186,37,23,18,82,4,7,82,Mawlynnong,Rural,2025,1,2,3,84.0,81.0,85.0,75.0,83.28571428571429,81.66666666666667
2025-01-03,18.56988095238094,15.364642857142847,338.4980158730157,5.629682539682537,3.3342460317460296,74.07857142857138,26,19,17,74,4,7,74,Mawlynnong,Rural,2025,1,3,4,82.0,80.0,83.0,76.0,82.42857142857143,81.6
2025-01-04,17.88059523809523,14.05571428571428,326.572222222222,6.270039682539679,3.3147222222222203,73.21428571428568,23,18,16,73,4,8,73,Mawlynnong,Rural,2025,1,4,5,74.0,87.0,84.0,81.0,80.42857142857143,81.33333333333333
2025-01-05,19.994642857142846,18.12440476190476,327.6079365079363,6.623611111111107,3.6239285714285696,75.15357142857138,30,20,16,75,5,8,75,Mawlynnong,Rural,2025,1,5,6,73.0,82.0,83.0,101.0,79.42857142857143,80.46666666666667
2025-01-06,20.59857142857141,19.603095238095225,324.4238095238093,6.801269841269838,3.629126984126982,80.68690476190471,33,21,16,81,5,9,81,Mawlynnong,Rural,2025,1,6,0,75.0,87.0,76.0,86.0,78.57142857142857,80.3
2025-01-07,22.6620238095238,22.14380952380951,357.58095238095217,4.987976190476188,4.77035714285714,117.6369047619047,37,23,18,126,6,6,126,Mawlynnong,Rural,2025,1,7,1,81.0,81.0,71.0,84.0,85.0,81.7
2025-01-08,55.91940476190473,45.941746031746,413.6253968253966,5.534007936507933,4.782341269841267,104.06071428571424,77,56,21,106,6,7,106,Mawlynnong,Rural,2025,1,8,2,126.0,84.0,75.0,81.0,88.14285714285714,82.53333333333333
2025-01-09,40.54166666666664,39.491666666666646,427.93373015872993,5.166230158730156,3.196785714285712,94.13333333333328,66,41,21,94,4,6,94,Mawlynnong,Rural,2025,1,9,3,106.0,82.0,81.0,81.0,89.85714285714286,82.96666666666667
2025-01-10,24.684999999999985,23.811071428571413,358.2019841269839,5.3284523809523785,3.3838888888888867,89.4571428571428,40,25,18,89,4,7,89,Mawlynnong,Rural,2025,1,10,4,94.0,74.0,80.0,79.0,92.0,83.3
2025-01-11,16.84797619047618,16.046904761904752,324.82857142857125,5.19753968253968,3.684285714285712,89.26666666666661,27,17,16,89,5,6,89,Mawlynnong,Rural,2025,1,11,5,89.0,73.0,87.0,71.0,94.28571428571429,83.9
2025-01-12,13.090833333333329,12.419999999999993,343.79761904761887,5.931269841269838,4.249920634920632,82.1428571428571,21,13,17,82,5,7,82,Mawlynnong,Rural,2025,1,12,6,89.0,75.0,82.0,85.0,95.28571428571429,83.8
2025-01-13,28.753452380952364,27.32392857142856,391.24642857142834,6.084960317460314,5.196269841269839,93.84523809523805,46,29,20,94,6,8,94,Mawlynnong,Rural,2025,1,13,0,82.0,81.0,87.0,86.0,97.14285714285714,84.06666666666666
2025-01-14,33.8465476190476,32.46702380952379,381.6932539682537,5.705952380952378,4.200833333333331,89.93809523809519,54,34,19,90,5,7,90,Mawlynnong,Rural,2025,1,14,1,94.0,126.0,81.0,78.0,92.0,84.46666666666667
2025-01-15,25.12940476190475,24.438095238095222,372.2023809523808,5.879444444444442,3.951666666666664,87.87142857142852,41,25,19,88,5,7,88,Mawlynnong,Rural,2025,1,15,2,90.0,106.0,84.0,74.0,89.42857142857143,84.93333333333334
2025-01-16,18.7820238095238,18.491071428571416,378.4103174603172,6.400793650793648,4.063531746031743,83.16190476190472,31,19,19,83,5,8,83,Mawlynnong,Rural,2025,1,16,3,88.0,94.0,82.0,79.0,87.85714285714286,85.06666666666666
2025-01-17,20.378095238095227,20.04476190476189,380.6265873015871,6.840277777777774,4.093730158730156,85.94285714285708,33,20,19,86,5,9,86,Mawlynnong,Rural,2025,1,17,4,83.0,89.0,74.0,87.0,87.42857142857143,85.03333333333333
2025-01-18,26.17059523809522,25.82023809523808,416.378968253968,6.009206349206345,4.4006746031746005,92.8571428571428,43,26,21,93,6,8,93,Mawlynnong,Rural,2025,1,18,5,86.0,89.0,73.0,85.0,88.0,85.3
2025-01-19,31.10880952380951,30.72857142857141,428.1567460317458,6.1249999999999964,4.203253968253965,91.63809523809518,51,31,21,92,5,8,92,Mawlynnong,Rural,2025,1,19,6,93.0,82.0,75.0,83.0,89.42857142857143,85.6
2025-01-20,40.11369047619045,39.80809523809521,430.2527777777775,5.0273412698412665,4.9943650793650765,91.45952380952376,66,40,22,91,6,6,91,Mawlynnong,Rural,2025,1,20,0,92.0,94.0,81.0,84.0,89.0,85.83333333333333
2025-01-21,47.77714285714283,46.0615476190476,434.7238095238093,5.309960317460314,4.513730158730156,91.0928571428571,77,48,22,91,6,7,91,Mawlynnong,Rural,2025,1,21,1,91.0,90.0,126.0,83.0,89.14285714285714,86.1
2025-01-22,50.37345238095235,46.877222222222194,456.0396825396823,4.88769841269841,4.212579365079363,89.58571428571423,78,50,23,90,5,6,90,Mawlynnong,Rural,2025,1,22,2,91.0,88.0,106.0,76.0,89.42857142857143,86.56666666666666
2025-01-23,62.80769841269838,49.00281746031743,427.3976190476188,5.4834920634920605,3.944484126984124,102.0821428571428,82,63,21,103,5,7,103,Mawlynnong,Rural,2025,1,23,3,90.0,83.0,94.0,71.0,92.28571428571429,87.63333333333334
2025-01-24,65.33797619047616,48.44281746031743,389.4015873015871,5.418134920634917,4.649285714285711,93.47023809523805,81,65,19,93,6,7,93,Mawlynnong,Rural,2025,1,24,4,103.0,86.0,89.0,75.0,93.28571428571429,88.23333333333333
2025-01-25,62.96849206349202,47.60964285714283,397.5166666666664,5.587499999999996,5.204722222222219,91.76309523809518,79,63,20,92,7,7,92,Mawlynnong,Rural,2025,1,25,5,93.0,93.0,89.0,81.0,93.14285714285714,88.6
2025-01-26,59.21178571428568,49.06519841269839,418.281349206349,5.526587301587298,4.776071428571426,89.99285714285709,82,59,21,90,6,7,90,Mawlynnong,Rural,2025,1,26,6,92.0,92.0,82.0,80.0,92.85714285714286,88.93333333333334
2025-01-27,61.43107142857139,48.81694444444441,443.4821428571426,5.814841269841266,5.054285714285711,86.65357142857137,81,61,22,87,6,7,87,Mawlynnong,Rural,2025,1,27,0,90.0,91.0,94.0,87.0,92.28571428571429,88.93333333333334
2025-01-28,60.36075396825393,47.93460317460315,459.3345238095236,5.99912698412698,5.219206349206346,97.6761904761904,80,60,23,98,7,7,98,Mawlynnong,Rural,2025,1,28,1,87.0,91.0,90.0,82.0,93.28571428571429,89.46666666666667
2025-01-29,54.779404761904736,45.649761904761874,460.5634920634918,6.712142857142854,4.9602380952380924,107.20833333333326,76,55,23,111,6,8,111,Mawlynnong,Rural,2025,1,29,2,98.0,90.0,88.0,87.0,96.28571428571429,90.26666666666667
2025-01-30,57.40273809523806,49.07027777777776,427.4253968253966,5.135238095238092,4.780357142857141,136.15357142857135,82,57,21,153,6,6,153,Mawlynnong,Rural,2025,1,30,3,111.0,103.0,83.0,81.0,103.42857142857143,92.66666666666667
2025-01-31,45.42928571428569,39.9615476190476,443.7611111111109,5.515912698412695,4.984682539682537,101.8523809523809,67,45,22,103,6,7,103,Mawlynnong,Rural,2025,1,31,4,153.0,93.0,86.0,84.0,104.85714285714286,93.3
2022-09-01,112.9614285714285,67.47619047619044,849.9976190476186,43.92369047619045,46.8122222222222,57.22738095238092,125,109,42,57,59,55,125,Delhi,Urban,2022,9,1,3,103.0,92.0,93.0,82.0,109.57142857142857,94.73333333333333
2022-09-02,104.80023809523804,64.58642857142853,1258.30992063492,49.09238095238092,60.137023809523775,61.3083333333333,115,103,63,61,75,61,115,Delhi,Urban,2022,9,2,4,125.0,90.0,92.0,74.0,113.14285714285714,96.1
2022-09-03,80.54833333333329,45.8513095238095,1171.2321428571422,42.969761904761874,37.23273809523807,47.77738095238092,76,81,59,48,47,54,81,Delhi,Urban,2022,9,3,5,115.0,87.0,91.0,73.0,112.28571428571429,96.36666666666666
