time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2024-01-04,212.30285714285705,147.02857142857135,2135.5714285714275,66.42571428571426,54.39428571428569,183.45714285714277,320.7912087912087337407193935,174.8685714285713667474434866,101.6946428571428417964028768,238.6428571428569256340779248,67.99285714285710824356101511,83.03214285714282993922097375,6,320.7912087912087337407193935
2024-01-05,186.64857142857133,126.81428571428565,1912.342857142856,77.05142857142853,58.98571428571426,150.34285714285704,305.2417582417581889750671018,157.7657142857142199924661933,95.61714285714280059380598686,174.0336134453780031810096903,73.7321428571428238996077198,96.3142857142856634311556263,6,305.2417582417581889750671018
2024-01-06,219.74285714285705,151.4742857142856,2562.542857142856,72.00857142857137,71.5085714285714,189.37142857142845,324.2109890109889227880138116,179.8285714285713652316189837,107.0317857142856987628931620,253.4285714285711321736016544,89.3857142857142505931733467,90.0107142857142150660365587,6,324.2109890109889227880138116
2024-01-07,257.4476190476189,162.3314285714285,2339.199999999999,120.26285714285709,85.447619047619,225.05714285714276,332.5626373626372994224836405,207.4476190476189003675244749,104.2399999999999882227541548,303.1587301587301415869054229,101.8158730158729999478358271,140.2628571428570865009533009,6,332.5626373626372994224836405
2024-01-08,256.45999999999987,162.17238095238088,2348.171428571427,106.6571428571428,83.65619047619043,233.79999999999987,332.4402930402929821586719929,206.4599999999998658495314885,104.3521428571428377729546355,304.7777777777777535666919667,101.2187301587301438606421774,126.6571428571428015175115434,6,332.4402930402929821586719929
2024-01-09,188.42857142857133,129.55142857142852,1720.6857142857134,50.01714285714283,34.85142857142856,159.51428571428562,307.3472527472527050262075276,158.9523809523808874170451115,86.03428571428567428469591505,187.5210084033612060118363896,43.56428571428570428736293252,62.52142857142853671348348144,6,307.3472527472527050262075276
2024-01-10,140.35714285714278,96.39428571428569,1211.0857142857135,42.38857142857141,30.42285714285713,144.05714285714276,221.3142857142856219828293736,126.9047619047618506253153707,60.55428571428567163792422434,164.7899159663864184842489468,38.02857142857141159453249202,52.98571428571426267239985464,6,221.3142857142856219828293736
2024-01-11,158.89428571428562,108.82857142857137,1542.114285714285,52.72571428571426,37.96571428571426,180.6285714285713,262.7619047619045507720632789,139.2628571428570770270501574,77.10571428571424412723445130,231.5714285714282283379361616,47.45714285714282887340687012,65.90714285714282638650729495,6,262.7619047619045507720632789
2024-01-12,210.5314285714284,145.11999999999995,2226.971428571427,70.73428571428568,82.63142857142851,149.88571428571422,319.3230769230768828492728062,173.6876190476189284102777795,102.8371428571428380926988666,173.3613445378150221559361158,100.8771428571428382762557400,88.41785714285709474324903568,6,319.3230769230768828492728062
2024-01-13,272.9257142857141,154.72857142857137,2535.266666666665,106.26285714285709,84.59619047619044,198.68571428571417,326.7142857142856699353545152,222.9257142857140934211201966,106.6908333333333125381159334,276.7142857142854239782536752,101.5320634920634811730148310,126.2628571428570865009533009,6,326.7142857142856699353545152
