date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-11-29,23.589248729695907,16.418816720810735,250.1855067055388,4.7666688564949675,2.06369539080938,83.92167172011644,27,24,13,84,3,6,84
2022-11-30,25.952640763570674,18.079238983756728,281.34785514368946,4.681581293905306,2.2400795751770044,82.45295401915848,30,26,14,82,3,6,82
2022-12-01,30.742112852977854,21.44108859919473,282.2643871164786,4.630170199453921,2.923458250728856,85.74704842426746,36,31,14,86,4,6,86
2022-12-02,22.421560721921367,15.64543338053585,260.30291967235814,4.578960364662861,1.8713754352353142,82.15622773844213,26,22,13,82,2,6,82
2022-12-03,21.71536235179781,15.103145400527524,276.290291961682,4.4043056309870785,1.9049784312092137,80.44681749271119,25,22,14,80,2,6,80
2022-12-04,18.48845678189639,12.806841341107841,253.31259083715062,4.477777483455957,2.0613050978758802,84.84404736915154,21,18,13,85,3,6,85
2022-12-05,20.265440236012726,14.107614777176144,265.00131239761146,4.64807300013882,1.9405732944606369,76.9800517284463,24,20,13,77,2,6,77
2022-12-06,21.89466915729552,15.23338383173674,278.66108266000214,4.99217899301216,2.1606356795779487,77.58297414965968,25,22,14,78,3,6,78
2022-12-07,21.718028899069783,15.127686375121442,290.8147589893093,4.549580998657956,2.0750131195335233,78.51533944189903,25,22,15,79,3,6,79
2022-12-08,20.179141535471285,14.050203809523778,301.7758018048028,4.930172258781052,1.9635333583229164,78.34882823823388,23,20,15,78,2,6,78
2022-12-09,21.530973586005782,14.951235351936658,278.81277675968283,5.061387967050755,2.3236704206580536,83.4716217687073,25,22,14,83,3,6,83
2022-12-10,24.801066886019658,17.23917323615156,295.5660805497702,5.158474818825478,2.7552779647369086,84.56670881577101,29,25,15,85,3,6,85
2022-12-11,29.60469882271269,20.62784595307506,315.4636286824927,4.67188427044286,3.071960882965424,87.61884570317902,34,30,16,88,4,6,88
2022-12-12,34.2069145911425,23.866394230181815,352.94323584617433,4.936385727243267,3.0726226016937317,83.86922535054818,40,34,18,84,4,6,84
2022-12-13,17.709677095654545,12.357190054144077,177.87240888518633,1.3645689462723833,2.3120193752603027,69.1003838955989,21,18,9,69,3,2,69
2022-12-14,0.7901651228654708,0.5728732500347063,60.416997278911424,0.0,0.44166351797861897,31.16431223101478,1,1,3,31,1,0,31
2022-12-15,1.4813215632375358,1.0310493044564735,65.73286855476869,0.04310129945855875,0.24551923087602323,33.645057364986734,2,1,3,34,0,0,34
2022-12-16,40.289232211578415,28.152218378453355,330.43008452033797,4.540779832477198,2.272767669026789,86.38205533805338,47,40,17,86,3,6,86
2022-12-17,29.444646819380747,20.53368230181864,316.64218239622306,4.4528966773103695,2.2739139608496406,86.06402918228495,34,29,16,86,3,6,86
2022-12-18,21.373473036234852,14.813683415243615,277.21889507149734,4.0616647822666385,2.536665911425789,77.71301713175048,25,21,14,78,3,5,78
2022-12-19,32.725797778703246,22.627234549493213,348.2690858716267,5.151502343467988,2.166381149521028,73.44545239483531,38,33,17,73,3,6,73
2022-12-20,40.92574629459938,28.416575926697146,348.7178127446889,5.439445031236971,2.4965035957239983,75.54872325419946,47,41,17,76,3,7,76
2022-12-21,38.587239366930355,26.86758826600021,345.21378486741554,5.127055385256131,2.130797873108422,78.86735168679698,45,39,17,79,3,6,79
2022-12-22,40.381591334166224,28.17935343884486,380.45872765051513,5.191485280207309,2.4257671359155855,76.39650165208923,47,40,19,76,3,6,76
2022-12-23,41.16700725253357,28.760883340274816,369.67711761765844,5.190407245129332,2.395971861724276,79.84276595862816,48,41,18,80,3,6,80
2022-12-24,37.91104841871434,26.49817932805769,360.7058363737324,4.7106082391595985,2.0531355324170435,82.63078461752029,44,38,18,83,3,6,83
2022-12-25,63.74806629459932,44.251974513397094,380.5003624045528,4.604429491415603,4.491751479476134,90.66237062335118,74,64,19,91,6,6,91
2022-12-26,68.56293000509031,49.29471013281491,457.1608707020212,3.6373593891434037,5.239189191540549,116.18859328057727,82,69,23,124,7,5,124
2022-12-27,60.246022621129946,43.95376162247202,469.62415916516153,5.006103704012205,5.316276333009382,105.6326756906842,73,60,23,108,7,6,108
2022-12-28,61.77959944467569,41.78478272293942,430.23799888935065,4.476175721227256,4.580919639039279,97.53423873386066,70,62,22,98,6,6,98
2022-12-29,61.853111005599374,41.47064366513943,370.0513477995271,4.909932697487148,4.211055898930991,85.76035129807006,69,62,19,86,5,6,86
2022-12-30,51.318369637650854,35.392349890323395,358.8734051830248,5.139841591003736,3.172643240316527,69.99612672497554,59,51,18,70,4,6,70
2022-12-31,55.91396512841859,38.87624952380943,355.63473883104183,5.100220306662336,2.886391709010128,76.62138353463817,65,56,18,77,4,6,77
2023-01-01,49.41952379564059,34.338819586283414,364.5928323846537,4.255096377435318,2.2039956934610525,73.66490687213644,57,49,18,74,3,5,74
2023-01-02,45.02361700402599,31.297289368318683,333.86095390809305,3.678746419547402,2.592638247952236,81.5356403443008,52,45,17,82,3,5,82
2023-01-03,37.07084056365395,25.798728738025762,324.0122047757871,3.2301428571428494,2.406238603359706,82.20633238928205,43,37,16,82,3,4,82
2023-01-04,33.04700735249194,22.926935438011885,305.4925915313057,3.0419098514507774,2.6056763987227485,84.97549684853513,38,33,15,85,3,4,85
