time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-05 09:00:00,9.196153469387731,6.372088829654295,216.90189021241096,2.087744439816737,0.6494967763431887,97.59893177842542,11,9,11,98,1,3,98
2022-09-05 10:00:00,10.538237734277358,7.310407530195734,220.9507558517279,2.579919100374837,0.6272792336526432,97.68728229904184,12,11,11,98,1,3,98
2022-09-05 11:00:00,12.304260824656366,8.556809329446043,227.07549187838347,3.3046202748854565,0.7250233735943339,95.80317934194063,14,12,11,96,1,4,96
2022-09-05 12:00:00,13.88005970845478,9.675581574344,231.5713386089124,3.9728662390670464,0.843029937526029,93.53682632236548,16,14,12,94,1,5,94
2022-09-05 13:00:00,14.231868854643867,9.930920449812556,231.1640696376504,4.3854771845064455,0.8676090962099106,91.59975476884608,17,14,12,92,1,5,92
2022-09-05 14:00:00,13.095779225322756,9.138882399000396,226.11959816742967,4.546175160349844,0.7838955102040798,89.6593639316949,15,13,11,90,1,6,90
2022-09-05 15:00:00,11.367786022490602,7.934640699708435,219.04286147438512,4.53092238234068,0.6672357850895443,87.41993902540585,13,11,11,87,1,6,87
2022-09-05 16:00:00,10.07969526030818,7.052850845481032,212.04857975843348,4.359160349854218,0.5940730695543509,85.00478600583071,12,10,11,85,1,5,85
2022-09-05 17:00:00,9.291477750937087,6.522699875052046,205.3391833402744,4.0192126613910775,0.5732847313619311,82.59814344023304,11,9,10,83,1,5,83
2022-09-05 18:00:00,8.621573411078696,6.058195218658879,198.51274835485168,3.539702857142849,0.5950878467305274,80.26582324031635,10,9,10,80,1,4,80
2022-09-05 19:00:00,7.903207263640131,5.5377347438567135,191.45031503540145,2.9911772761349367,0.6637740274885447,78.2156061640981,9,8,10,78,1,4,78
2022-09-05 20:00:00,7.186487696792985,5.0220997917534245,184.73348504789627,2.465480982923776,0.7708797334443963,76.68415560183239,8,7,9,77,1,3,77
2022-09-05 21:00:00,6.572843715118684,4.593872753019563,179.58261124531404,2.0686142107455177,0.863900641399415,75.61361832569744,8,7,9,76,1,3,76
2022-09-05 22:00:00,6.303827471886698,4.410965431070376,177.4725850895456,1.8969028904623024,0.90141700957934,74.1939591836733,7,6,9,74,1,2,74
2022-09-05 23:00:00,6.508151470220725,4.549208163265295,178.46045947521827,1.9726141441066167,0.9033905872553082,71.602492961266,8,7,9,72,1,2,72
2022-09-06 00:00:00,6.912767080383158,4.827929695960005,180.65764398167383,2.229253477717612,0.92946652228238,67.93660108288199,8,7,9,68,1,3,68
2022-09-06 01:00:00,7.107298558933761,4.971885714285703,181.7789141191166,2.5415956684714645,1.0105821907538504,64.54658692211565,8,7,9,65,1,3,65
2022-09-06 02:00:00,7.120005197834217,4.996411361932516,181.53053694294,2.783261374427316,1.1084998583923342,62.82690412328182,8,7,9,63,1,3,63
2022-09-06 03:00:00,7.444649795918347,5.232519916701362,181.2657492711366,2.8417598667221933,1.1444397501041208,63.70847680133262,9,7,9,64,1,4,64
2022-09-06 04:00:00,8.442657026239043,5.925253344439803,182.19365331111996,2.669021307788416,1.07332691378592,67.3672529779257,10,8,9,67,1,3,67
2022-09-06 05:00:00,9.898761182840456,6.931373327780076,184.10942440649683,2.310818092461469,0.9375775426905434,73.09204364847963,12,10,9,73,1,3,73
2022-09-06 06:00:00,11.242872003331916,7.86641399416908,186.2695703456889,1.9053275801749223,0.8249997834235716,79.19682665556,13,11,9,79,1,2,79
2022-09-06 07:00:00,12.082919450229042,8.46236481466054,188.19022873802535,1.5966937775926655,0.7907984339858374,84.14024556434799,14,12,9,84,1,2,84
2022-09-06 08:00:00,12.30122875468552,8.62207386922114,190.05426538942064,1.5125463723448525,0.8203021407746753,87.16227438567243,14,12,10,87,1,2,87
2022-09-06 09:00:00,12.056544706372316,8.440370578925428,192.4248516451474,1.7822755851728396,0.8685766930445629,87.87214327363577,14,12,10,88,1,2,88
2022-09-06 10:00:00,11.815588504789645,8.245232819658456,196.58288779675087,2.5572477467721715,0.9001197501041213,85.68892361516015,14,12,10,86,1,3,86
2022-09-06 11:00:00,12.274822423989974,8.545879150354,204.24394902124067,3.865679500208237,0.910692944606412,80.68599150354001,14,12,10,81,1,5,81
2022-09-06 12:00:00,13.515493477717587,9.414880799666784,216.88078234069087,5.555611495210315,0.9034393669304436,74.0181491045396,16,14,11,74,1,7,74
2022-09-06 13:00:00,14.69779811745103,10.262042015826715,234.13298125780872,7.340419225322765,0.8795359266972076,67.24315335276953,17,15,12,67,1,9,67
2022-09-06 14:00:00,14.700212111620129,10.284028654727177,252.6904263223651,8.878150837151164,0.8294677217825888,61.37730345689282,17,15,13,61,1,11,61
2022-09-06 15:00:00,13.46421944189918,9.431100508121594,266.96706039150297,9.739650145772572,0.754603315285296,57.267417909204354,16,13,13,57,1,12,57
2022-09-06 16:00:00,11.969870487296932,8.390902523948334,272.75621357767534,9.617373827571823,0.6557631653477702,55.42741191170333,14,12,14,55,1,12,55
2022-09-06 17:00:00,11.235039733444372,7.879901907538506,270.3510277384417,8.613530562265705,0.5416001332777995,55.37883281965834,13,11,14,55,1,11,55
2022-09-06 18:00:00,11.297305189504346,7.92170635568511,263.3205417742601,7.202681349437719,0.4255073719283621,55.61180174927102,13,11,13,56,1,9,56
2022-09-06 19:00:00,11.52193139525195,8.077181241149502,254.45602065805855,5.783551253644301,0.3295744773011236,55.14680283215314,13,12,13,55,0,7,55
2022-09-06 20:00:00,11.353854960433129,7.963464289879198,244.8068551436896,4.515352336526436,0.2587553852561426,54.0159753436067,13,11,12,54,0,6,54
