time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-06 19:00:00,11.463061387279076,8.0367431075147,254.40689992503053,5.784600045219237,0.3304604395787459,55.14037602427545,13,11,13,55,0,7,55
2022-09-06 20:00:00,11.30540186350922,7.93002526280714,244.66882734098817,4.504099248170391,0.2572800456952452,54.087681694531874,13,11,12,54,0,6,54
2022-09-06 21:00:00,10.95093399464506,7.68741797013147,236.2474818730284,3.5685033845421428,0.2053731783185571,52.20885663354539,13,11,12,52,0,4,52
2022-09-06 22:00:00,11.01465384280356,7.732369725947498,231.74532301064968,3.192493965609557,0.188464269411554,49.10954839293137,13,11,12,49,0,4,49
2022-09-06 23:00:00,11.80287193478904,8.272063447849085,231.03039714404645,3.347699296721594,0.2430978654132198,45.698151998571895,14,12,12,46,0,4,46
2022-09-07 00:00:00,12.787584022847586,8.928196118284024,228.8475700077342,3.5786081704051784,0.4003011945022894,45.337103292675536,15,13,11,45,1,4,45
2022-09-07 01:00:00,13.150019952638743,9.127833621705218,219.13122109597128,3.377772499553748,0.6426062816683507,50.994120944844255,15,13,11,51,1,4,51
2022-09-07 02:00:00,12.710095088950991,8.765961253287298,201.35364550484857,2.6672980448622523,0.8847966261676659,61.24880328434563,15,13,10,61,1,3,61
2022-09-07 03:00:00,12.002654682453702,8.247297304218456,181.26484212530443,1.8185209895876664,1.0141527354078632,70.40907804605204,14,12,9,70,1,2,70
2022-09-07 04:00:00,11.473198176950046,7.88762504956266,164.8057972035457,1.194927227940735,0.9753324609983908,73.8382124781339,13,11,8,74,1,1,74
2022-09-07 05:00:00,11.084111102278785,7.639944289879194,153.93473848753453,0.8821196215862408,0.8223764936038531,71.74869947045852,13,11,8,72,1,1,72
2022-09-07 06:00:00,10.694538915451869,7.385714622716703,147.6952922948767,0.7707661978937321,0.6700763043969753,67.79022578687432,12,11,7,68,1,1,68
2022-09-07 07:00:00,10.416786466591274,7.202948761825409,145.15281015767198,0.777240243231984,0.5926655474504652,64.8949085880881,12,10,7,65,1,1,65
2022-09-07 08:00:00,10.404977539358573,7.201232160885325,145.8444783435469,0.8996824237520051,0.5826454596299142,63.647331745106015,12,10,7,64,1,1,64
2022-09-07 09:00:00,10.62371939691792,7.356534413518156,149.340832881537,1.2098376781103068,0.5945054151246485,63.29384607841952,12,11,7,63,1,2,63
2022-09-07 10:00:00,11.00243569750696,7.619196186350903,155.30151716784627,1.7911689596001603,0.6010418687451637,63.1146416612124,13,11,8,63,1,2,63
2022-09-07 11:00:00,11.57199635199616,8.01887507252928,163.79801377997217,2.6673240149937443,0.6008400956744195,62.55682225739257,13,12,8,63,1,3,63
2022-09-07 12:00:00,12.314147668947426,8.549003033497925,175.04882175284058,3.72901232296066,0.5995902850002957,61.11656188968864,14,12,9,61,1,5,61
2022-09-07 13:00:00,13.096995885999844,9.11484110953767,188.73107277681865,4.786941214493948,0.5994319509728071,58.51622637234469,15,13,9,59,1,6,59
2022-09-07 14:00:00,13.900043545665458,9.686869425358456,203.0723203998328,5.649096908668991,0.6025715056821545,55.03307753198057,16,14,10,55,1,7,55
2022-09-07 15:00:00,14.811816842030067,10.32173874790263,214.8566902838097,6.170317194502273,0.608289865889211,51.33338234783111,17,15,11,51,1,8,51
2022-09-07 16:00:00,15.72908845124051,10.960897934432053,221.2479338751704,6.259236464806313,0.6044634031058469,48.07591785327528,18,16,11,48,1,8,48
2022-09-07 17:00:00,16.24199258689827,11.332888016659693,221.7847949449628,5.914479481168544,0.5695898366156942,45.69143799607293,19,16,11,46,1,7,46
2022-09-07 18:00:00,16.00857205116911,11.191857998214996,218.12463035639848,5.2124471793895255,0.4967027224370783,44.50742560123744,19,16,11,45,1,7,45
2022-09-07 19:00:00,15.083389345867747,10.55815136645442,212.38867900279584,4.291756867019681,0.4079694336883429,44.52764677574807,18,15,11,45,1,5,45
2022-09-07 20:00:00,13.923164563336664,9.746832522639346,206.63402614624795,3.376218600345084,0.3331399516867961,44.95811276729921,16,14,10,45,0,4,45
2022-09-07 21:00:00,13.12139309382991,9.183713713571697,203.1389692199673,2.764898322841664,0.2783808422681016,44.36852286785256,15,13,10,44,0,3,44
2022-09-07 22:00:00,13.098104365085936,9.173120449336558,203.24478990896588,2.636113868745157,0.242452800856785,42.23676087344546,15,13,10,42,0,3,42
2022-09-07 23:00:00,13.68786543702025,9.59597940667576,205.58063953352703,2.8394444257749667,0.2544217014339254,40.34908260605688,16,14,10,40,0,4,40
2022-09-08 00:00:00,14.069228560480711,9.866850298090052,206.5922720771101,2.969144795382868,0.3627529500803225,42.11010736002843,16,14,10,42,0,4,42
2022-09-08 01:00:00,13.402148609507904,9.389170371392847,203.85505648836727,2.7166468561908657,0.5703565685726169,49.530664851549794,16,13,10,50,1,3,50
2022-09-08 02:00:00,11.766619925507191,8.224203437139264,198.49991975724345,2.1138910177902006,0.8053434478491085,60.92401748795126,14,12,10,61,1,3,61
2022-09-08 03:00:00,10.151518189325843,7.077617824953866,194.13690385196588,1.4416558967096995,0.9604621084072088,71.95166819539456,12,10,10,72,1,2,72
2022-09-08 04:00:00,9.42743173392036,6.569730227643225,193.4068556768008,0.9427271627298118,0.969956363895993,79.3651847920507,11,9,10,79,1,1,79
