time,location,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2024-08-25,,34.148095238095216,23.0567857142857,343.55714285714265,14.772499999999992,16.504285714285704,96.74166666666662,38.42797619047616445679220003,34.14809523809521607518036034,17.17785714285713360993668175,96.74166666666661740237032064,20.63035714285712973747877186,18.46562499999998996358385739,6,96.74166666666661740237032064
2024-08-26,,39.70535714285712,27.410714285714267,342.1392857142855,14.746904761904752,17.838214285714276,101.4261904761904,45.684523809523778226093782,39.705357142857117480616580,17.10696428571427396558846112,102.0973389355741164429085021,22.29776785714284503825410866,18.43363095238093940508861124,6,102.0973389355741164429085021
2024-08-27,,34.50428571428569,24.046071428571413,323.43809523809506,16.23095238095237,16.576309523809513,87.35714285714279,40.07678571428568758960864217,34.50428571428569313184198108,16.17190476190475401097046415,87.3571428571427901488277712,20.72038690476189159994646616,20.28869047619046295238831590,6,87.3571428571427901488277712
2024-08-28,,31.76357142857141,20.262142857142845,362.8333333333331,17.581666666666656,17.790238095238085,91.42619047619044,33.77023809523807429400221737,31.7635714285714101379198837,18.14166666666665317375617406,91.42619047619044181374192704,22.23779761904760565727201538,21.97708333333332042514030036,6,91.42619047619044181374192704
2024-08-29,,56.81535714285712,35.578095238095216,535.0059523809521,31.82297619047617,23.95154761904761,69.71428571428568,59.29682539682535965160544341,56.81535714285711691218239139,26.75029761904760272628323037,69.7142857142856797736385488,29.93943452380951164570888068,39.77872023809521095927266288,6,69.7142857142856797736385488
2024-08-30,,81.6973809523809,51.22369047619045,666.0880952380949,35.52214285714283,30.033095238095218,108.8107142857142,85.37281746031741391789182673,81.69738095238089670147019206,33.30440476190474341500191713,112.9569327731091147250160301,37.54136904761902204796797378,44.40267857142853991092579235,6,112.9569327731091147250160301
2024-08-31,,70.52607142857138,37.70357142857141,467.65952380952353,24.800952380952367,16.02345238095237,87.50952380952377,62.83928571428567977363854879,70.52607142857138455838139636,23.38297619047617625920310047,87.50952380952377041012368864,20.02931547619046348529536772,31.00119047619045886676758528,6,87.50952380952377041012368864
2024-09-01,,60.17880952380949,38.699761904761885,495.91190476190445,25.750476190476174,21.054047619047605,105.64880952380946,64.49960317460314248213156437,60.17880952380949111102381721,24.79559523809522214587985900,108.3070728291315611065382494,26.31755952380950613900267855,32.18809523809521788706433652,6,108.3070728291315611065382494
2024-09-02,,49.86095238095235,34.21107142857141,474.2130952380949,24.342619047619035,23.629047619047608,97.32857142857137,57.01845238095234691400037263,49.86095238095234805086874986,23.71065476190474530238105899,97.32857142857136523161898368,29.53630952380950969171635735,30.42827380952379368039828478,6,97.32857142857136523161898368
2024-09-03,,44.34249999999997,30.577499999999983,415.0428571428569,22.16833333333332,22.01523809523809,93.822619047619,50.96249999999997134144299101,44.34249999999997271515894682,20.75214285714284678796559547,93.82261904761899984350748128,27.51904761904761187452095328,27.71041666666664848861501012,6,93.82261904761899984350748128
2024-09-04,,56.82904761904759,39.39452380952378,750.7119047619044,43.32285714285712,32.90238095238093,80.63095238095234,65.65753968253963771909790618,56.82904761904759283197563491,37.53559523809522069370814279,80.630952380952336966402072,41.1279761904761631541305178,54.15357142857139649549935712,6,80.630952380952336966402072
2024-09-05,,67.69964285714282,47.26714285714283,708.0273809523806,34.20285714285712,41.99928571428569,112.59880952380946,78.77857142857138228464464192,67.69964285714281970740557881,35.40136904761903013927337724,118.5276610644256829332602245,52.49910714285711321736016544,42.75357142857139969294166802,6,118.5276610644256829332602245
2024-09-06,,40.18821428571426,28.11226190476189,438.91666666666646,22.731190476190463,24.60583333333332,98.82738095238088,46.85376984126981743846348157,40.18821428571425968812036444,21.94583333333332275660865207,98.827380952380877943141968,30.75729166666664848861501012,28.41398809523807855725863192,6,98.827380952380877943141968
2024-09-07,,54.09988095238092,37.782380952380926,609.8428571428568,34.36607142857141,30.419642857142843,79.68214285714281,62.97063492063487662638484229,54.09988095238092142835739651,30.49214285714283989570105859,79.68214285714280720185342944,38.0245535714285542994161915,42.957589285714261606585751,6,79.68214285714280720185342944
