date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-11-13,16.429166666666667,9.779166666666667,214.54166666666666,5.433333333333334,6.4125000000000005,61.083333333333336,16.0,16.0,11.0,61,8.0,7.0,61.0
2022-11-14,52.654545454545456,32.15416666666667,309.5416666666667,5.820833333333333,7.5125,107.08333333333333,54.0,53.0,15.0,110,9.0,7.0,110.0
2022-11-15,65.10833333333333,39.074999999999996,332.26666666666665,6.829166666666667,14.3125,116.875,65.0,65.0,17.0,125,18.0,9.0,125.0
2022-11-16,72.40588235294118,44.78333333333333,294.7647058823529,5.6421052631578945,16.033333333333335,120.75,75.0,72.0,15.0,131,20.0,7.0,131.0
2022-11-17,71.61304347826086,45.56666666666666,342.25,9.34,22.8625,117.52941176470588,76.0,72.0,17.0,126,29.0,12.0,126.0
2022-11-18,71.55238095238094,43.84583333333333,341.22222222222223,9.9625,22.13076923076923,129.05,73.0,72.0,17.0,143,28.0,12.0,143.0
2022-11-19,72.175,42.6,314.72727272727275,8.316666666666666,18.04375,138.25,71.0,72.0,16.0,156,23.0,10.0,156.0
2022-11-20,57.137499999999996,38.025,301.8333333333333,7.983333333333333,19.361904761904764,126.95833333333333,63.0,57.0,15.0,140,24.0,10.0,140.0
2022-11-21,36.11666666666667,24.820833333333336,253.375,5.879166666666666,8.0375,90.45833333333333,41.0,36.0,13.0,90,10.0,7.0,90.0
2022-11-22,39.708333333333336,26.825,316.375,8.745454545454546,10.191666666666666,84.08333333333333,45.0,40.0,16.0,84,13.0,11.0,84.0
2022-11-23,62.23125,39.70625,330.46153846153845,4.953333333333333,11.384615384615385,117.57894736842105,66.0,62.0,17.0,126,14.0,6.0,126.0
2022-11-24,46.275,28.2625,262.625,3.608333333333333,5.3500000000000005,111.66666666666667,47.0,46.0,13.0,117,7.0,5.0,117.0
2022-11-25,24.675,14.966666666666667,188.0,3.7375000000000003,4.379166666666666,69.04166666666667,25.0,25.0,9.0,69,5.0,5.0,69.0
2022-11-26,44.50416666666666,27.108333333333334,311.42857142857144,4.2625,4.508333333333334,111.5,45.0,45.0,16.0,117,6.0,5.0,117.0
2022-11-27,54.92916666666667,34.37083333333333,368.75,3.15,2.9458333333333333,123.66666666666667,57.0,55.0,18.0,135,4.0,4.0,135.0
2022-11-28,74.47777777777777,45.971428571428575,329.2916666666667,3.045833333333333,5.641666666666667,142.04166666666666,77.0,74.0,16.0,162,7.0,4.0,162.0
2022-11-29,67.90416666666667,38.770833333333336,296.3636363636364,5.216666666666667,11.770833333333334,137.23809523809524,65.0,68.0,15.0,155,15.0,7.0,155.0
2022-11-30,63.65714285714286,39.800000000000004,300.77777777777777,5.795,12.254999999999999,112.08333333333333,66.0,64.0,15.0,118,15.0,7.0,118.0
2022-12-01,37.34166666666667,21.59583333333333,277.5416666666667,6.145833333333333,6.379166666666666,87.08333333333333,36.0,37.0,14.0,87,8.0,8.0,87.0
2022-12-02,23.90416666666667,14.079166666666666,222.83333333333334,6.152631578947369,8.54782608695652,60.416666666666664,23.0,24.0,11.0,60,11.0,8.0,60.0
2022-12-03,22.254166666666666,12.691666666666668,217.41666666666666,4.826086956521739,4.9125000000000005,76.16666666666667,21.0,22.0,11.0,76,6.0,6.0,76.0
2022-12-04,47.2,38.752941176470586,337.22727272727275,3.766666666666667,8.120833333333334,125.41666666666667,65.0,47.0,17.0,137,10.0,5.0,137.0
2022-12-05,,,375.8,3.8208333333333333,11.708333333333334,141.5,,,19.0,161,15.0,5.0,161.0
2022-12-06,,,379.0,5.270833333333333,19.856521739130436,145.95652173913044,,,19.0,168,25.0,7.0,168.0
2022-12-07,,,,7.7250000000000005,24.35,161.54166666666666,,,,191,30.0,10.0,191.0
2022-12-08,56.03333333333333,37.595652173913045,309.04545454545456,6.941666666666666,17.018181818181816,117.33333333333333,63.0,56.0,15.0,125,21.0,9.0,125.0
2022-12-09,34.708333333333336,22.979166666666668,301.2631578947368,10.217391304347826,10.316666666666666,90.91666666666667,38.0,35.0,15.0,91,13.0,13.0,91.0
2022-12-10,27.96666666666667,18.491666666666667,293.5416666666667,11.333333333333334,17.408333333333335,85.91666666666667,31.0,28.0,15.0,86,22.0,14.0,86.0
2022-12-11,29.495833333333334,18.587500000000002,230.45833333333334,3.9916666666666667,8.645833333333334,102.04166666666667,31.0,29.0,12.0,103,11.0,5.0,103.0
2022-12-12,25.583333333333332,15.633333333333333,216.08333333333334,2.5708333333333333,1.325,98.125,26.0,26.0,11.0,98,2.0,3.0,98.0
2022-12-13,11.258333333333333,6.808333333333334,109.95833333333333,0.45416666666666666,0.48333333333333334,51.666666666666664,11.0,11.0,5.0,52,1.0,1.0,52.0
2022-12-14,1.0,0.7083333333333334,59.291666666666664,0.0,0.7291666666666666,27.25,1.0,1.0,3.0,27,1.0,0.0,27.0
2022-12-15,0.8708333333333332,0.6041666666666666,61.333333333333336,0.0,0.3541666666666667,32.416666666666664,1.0,1.0,3.0,32,0.0,0.0,32.0
2022-12-16,63.69166666666666,37.125,307.7692307692308,6.946153846153846,14.950000000000001,86.5,62.0,64.0,15.0,86,19.0,9.0,86.0
2022-12-17,68.92083333333333,38.791666666666664,300.3888888888889,5.842105263157895,14.305000000000001,110.45833333333333,65.0,69.0,15.0,115,18.0,7.0,115.0
2022-12-18,56.262499999999996,31.03333333333333,252.79166666666666,3.0,7.591666666666666,120.625,52.0,56.0,13.0,130,9.0,4.0,130.0
2022-12-19,66.40833333333333,38.42916666666667,299.7826086956522,10.78695652173913,14.633333333333333,95.66666666666667,64.0,66.0,15.0,96,18.0,13.0,96.0
2022-12-20,67.76666666666667,39.65416666666667,332.7894736842105,8.68,13.833333333333334,97.29166666666667,66.0,68.0,17.0,97,17.0,11.0,97.0
2022-12-21,60.05833333333334,35.46666666666667,337.2857142857143,9.608333333333333,13.691666666666668,93.08333333333333,59.0,60.0,17.0,93,17.0,12.0,93.0
2022-12-22,73.02727272727272,45.17142857142857,306.7142857142857,5.891666666666667,14.520833333333334,121.45833333333333,75.0,73.0,15.0,132,18.0,7.0,132.0
2022-12-23,,,374.5,7.366666666666667,18.720833333333335,132.54166666666666,,,19.0,148,23.0,9.0,148.0
2022-12-24,35.01538461538461,20.746153846153845,261.2307692307692,6.617391304347826,12.254166666666668,102.0,35.0,35.0,13.0,103,15.0,8.0,103.0
2022-12-25,21.462500000000002,11.8125,190.875,1.7708333333333333,1.3083333333333333,71.83333333333333,20.0,21.0,10.0,72,2.0,2.0,72.0
2022-12-26,21.433333333333334,11.845833333333333,163.29166666666666,1.5333333333333332,0.9791666666666666,65.16666666666667,20.0,21.0,8.0,65,1.0,2.0,65.0
2022-12-27,19.416666666666668,11.466666666666667,196.54166666666666,3.0041666666666664,1.5166666666666666,66.45833333333333,19.0,19.0,10.0,66,2.0,4.0,66.0
2022-12-28,22.695833333333336,13.241666666666667,231.91666666666666,4.258333333333334,2.0749999999999997,77.16666666666667,22.0,23.0,12.0,77,3.0,5.0,77.0
2022-12-29,23.866666666666664,14.666666666666666,249.79166666666666,3.85,2.558333333333333,80.33333333333333,24.0,24.0,12.0,80,3.0,5.0,80.0
2022-12-30,19.879166666666666,12.004166666666668,218.875,2.8333333333333335,3.1750000000000003,82.91666666666667,20.0,20.0,11.0,83,4.0,4.0,83.0
2022-12-31,29.099999999999998,18.616666666666667,224.5,4.704166666666667,3.954166666666667,90.70833333333333,31.0,29.0,11.0,91,5.0,6.0,91.0
2023-01-01,37.925000000000004,23.808333333333334,231.75,3.3333333333333335,3.7125,105.41666666666667,40.0,38.0,12.0,108,5.0,4.0,108.0
2023-01-02,37.791666666666664,21.791666666666668,170.95833333333334,2.779166666666667,2.066666666666667,89.20833333333333,36.0,38.0,9.0,89,3.0,3.0,89.0
2023-01-03,57.68333333333334,33.67916666666667,222.79166666666666,3.6833333333333336,2.716666666666667,104.75,56.0,58.0,11.0,107,3.0,5.0,107.0
2023-01-04,57.762499999999996,32.93333333333333,250.66666666666666,4.381818181818182,3.295833333333333,105.58333333333333,55.0,58.0,13.0,108,4.0,5.0,108.0
2023-01-05,68.81666666666666,43.86842105263158,299.875,4.783333333333333,4.691666666666666,110.91666666666667,73.0,69.0,15.0,116,6.0,6.0,116.0
2023-01-06,62.79130434782609,37.43333333333333,253.16666666666666,3.6833333333333336,4.670833333333333,101.70833333333333,62.0,63.0,13.0,103,6.0,5.0,103.0
2023-01-07,65.23333333333333,40.824999999999996,310.6,5.125,8.183333333333334,114.83333333333333,68.0,65.0,16.0,122,10.0,6.0,122.0
2023-01-08,61.96666666666667,35.97,281.2,4.041666666666667,13.049999999999999,128.58333333333334,60.0,62.0,14.0,142,16.0,5.0,142.0
2023-01-09,51.725,28.97083333333333,235.83333333333334,4.2875000000000005,9.416666666666666,119.25,48.0,52.0,12.0,128,12.0,5.0,128.0
2023-01-10,58.949999999999996,33.5625,325.1333333333333,5.683333333333334,12.985714285714286,115.08333333333333,56.0,59.0,16.0,122,16.0,7.0,122.0
2023-01-11,60.64166666666667,34.604166666666664,341.3125,5.3500000000000005,14.120833333333332,126.16666666666667,58.0,61.0,17.0,138,18.0,7.0,138.0
2023-01-12,48.80416666666667,28.4375,253.4,3.9375,6.491666666666666,115.16666666666667,47.0,49.0,13.0,122,8.0,5.0,122.0
2023-01-13,32.2125,19.320833333333333,193.91666666666666,3.5208333333333335,2.9,94.125,32.0,32.0,10.0,94,4.0,4.0,94.0
2023-01-14,28.099999999999998,16.8125,175.5,2.9125,2.8666666666666667,92.375,28.0,28.0,9.0,92,4.0,4.0,92.0
2023-01-15,29.525000000000002,18.020833333333332,168.04166666666666,3.720833333333333,2.9333333333333336,87.70833333333333,30.0,30.0,8.0,88,4.0,5.0,88.0
2023-01-16,30.5625,18.233333333333334,155.04166666666666,2.7083333333333335,1.9916666666666665,88.875,30.0,31.0,8.0,89,2.0,3.0,89.0
2023-01-17,36.262499999999996,21.183333333333334,175.25,2.725,2.1083333333333334,94.66666666666667,35.0,36.0,9.0,95,3.0,3.0,95.0
2023-01-18,51.37916666666666,30.72083333333333,191.625,2.629166666666667,2.0083333333333333,101.79166666666667,51.0,51.0,10.0,103,3.0,3.0,103.0
2023-01-19,54.03636363636363,32.82608695652174,212.75,3.8541666666666665,2.8041666666666667,106.83333333333333,55.0,54.0,11.0,110,4.0,5.0,110.0
2023-01-20,59.205882352941174,37.98095238095238,272.5,3.978947368421052,3.8499999999999996,100.33333333333333,63.0,59.0,14.0,100,5.0,5.0,100.0
2023-01-21,63.51818181818182,39.19583333333333,277.4583333333333,4.095833333333333,5.645833333333333,109.375,65.0,64.0,14.0,114,7.0,5.0,114.0
2023-01-22,68.12222222222222,43.47692307692308,327.3333333333333,2.7125,4.1000000000000005,122.04166666666667,72.0,68.0,16.0,132,5.0,3.0,132.0
2023-01-23,45.05416666666667,26.72083333333333,204.0,4.708333333333333,2.829166666666667,88.25,45.0,45.0,10.0,88,4.0,6.0,88.0
2023-01-24,39.6875,22.866666666666664,155.91666666666666,1.3291666666666668,1.0374999999999999,98.625,38.0,40.0,8.0,99,1.0,2.0,99.0
2023-01-25,60.324999999999996,36.63333333333333,206.41666666666666,2.379166666666667,1.7291666666666667,104.33333333333333,61.0,60.0,10.0,106,2.0,3.0,106.0
2023-01-26,61.48333333333333,37.4125,223.8095238095238,3.5619047619047617,4.233333333333333,109.70833333333333,62.0,61.0,11.0,114,5.0,4.0,114.0
2023-01-27,33.50833333333333,20.125,203.95833333333334,5.029166666666667,3.6875,91.58333333333333,34.0,34.0,10.0,92,5.0,6.0,92.0
2023-01-28,63.13478260869565,38.09166666666666,293.14285714285717,4.488888888888889,11.066666666666668,110.5,63.0,63.0,15.0,115,14.0,6.0,115.0
2023-01-29,69.78750000000001,41.0375,318.25,3.7409090909090907,4.970833333333333,108.29166666666667,68.0,70.0,16.0,112,6.0,5.0,112.0
2023-01-30,55.1625,33.012499999999996,337.9583333333333,3.6958333333333333,2.9416666666666664,103.91666666666667,55.0,55.0,17.0,106,4.0,5.0,106.0
2023-01-31,43.3375,25.837500000000002,334.6521739130435,4.0,4.7375,102.08333333333333,43.0,43.0,17.0,103,6.0,5.0,103.0
2023-02-01,40.137499999999996,23.900000000000002,352.0,3.8083333333333336,5.05,105.5,40.0,40.0,18.0,108,6.0,5.0,108.0
2023-02-02,55.422222222222224,35.07142857142857,330.75,3.408333333333333,5.058333333333334,119.5,58.0,55.0,17.0,129,6.0,4.0,129.0
2023-02-03,65.24444444444445,40.74782608695652,310.9583333333333,2.733333333333333,3.4499999999999997,113.375,68.0,65.0,16.0,120,4.0,3.0,120.0
2023-02-04,57.9375,32.59583333333333,261.25,3.875,8.1625,126.41666666666667,54.0,58.0,13.0,139,10.0,5.0,139.0
2023-02-05,51.020833333333336,29.3875,256.9583333333333,4.029166666666667,8.275,115.70833333333333,49.0,51.0,13.0,123,10.0,5.0,123.0
2023-02-06,49.012499999999996,29.041666666666668,247.5,4.066666666666667,6.4624999999999995,113.375,48.0,49.0,12.0,120,8.0,5.0,120.0
2023-02-07,35.27916666666667,21.229166666666668,194.16666666666666,2.954166666666666,2.9291666666666667,107.0,35.0,35.0,10.0,110,4.0,4.0,110.0
2023-02-08,29.90833333333333,18.145833333333332,172.45833333333334,2.45,1.8458333333333332,84.375,30.0,30.0,9.0,84,2.0,3.0,84.0
2023-02-09,29.825,18.349999999999998,199.58333333333334,3.7291666666666665,2.470833333333333,79.66666666666667,31.0,30.0,10.0,80,3.0,5.0,80.0
2023-02-10,42.108333333333334,26.59583333333333,208.75,3.3958333333333335,4.079166666666667,108.45833333333333,44.0,42.0,10.0,112,5.0,4.0,112.0
2023-02-11,50.5375,32.079166666666666,200.04166666666666,3.766666666666667,4.416666666666667,122.08333333333333,53.0,51.0,10.0,132,6.0,5.0,132.0
