date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-12-18,21.37392857142856,14.814285714285704,277.24523809523794,4.057817460317458,2.535833333333332,77.71904761904757,25,21,14,78,3,5,78
2022-12-19,32.72238095238094,22.624761904761893,348.1396825396823,5.150238095238092,2.169285714285713,73.47142857142853,38,33,17,73,3,6,73
2022-12-20,40.914047619047594,28.40821428571427,348.76785714285694,5.4410714285714255,2.496190476190475,75.55119047619043,47,41,17,76,3,7,76
2022-12-21,38.58714285714283,26.867380952380937,345.27023809523786,5.130714285714283,2.1319047619047606,78.87499999999996,45,39,17,79,3,6,79
2022-12-22,40.396190476190455,28.189880952380935,380.71626984126965,5.196468253968251,2.4236904761904747,76.31666666666662,47,40,19,76,3,6,76
2022-12-23,41.16976190476188,28.762857142857126,369.4499999999998,5.185079365079362,2.3974999999999986,79.91666666666661,48,41,18,80,3,6,80
2022-12-24,37.89583333333331,26.487380952380935,360.98690476190455,4.7167460317460295,2.0504761904761892,82.54880952380948,44,38,18,83,3,6,83
2022-12-25,63.69261904761901,44.25023809523807,380.3583333333331,4.600555555555553,4.491746031746029,90.74523809523805,74,64,19,91,6,6,91
2022-12-26,68.54817460317456,49.284841269841245,456.8615079365077,3.6383333333333314,5.243055555555553,116.17738095238089,82,69,23,124,7,5,124
2022-12-27,61.38599206349203,44.74865079365077,469.75079365079336,5.006547619047616,5.31865079365079,105.65119047619042,75,61,23,108,7,6,108
2022-12-28,61.74988095238092,41.746111111111084,430.26547619047597,4.476666666666664,4.579047619047617,97.48928571428566,70,62,22,97,6,6,97
2022-12-29,61.877063492063456,41.442142857142834,370.1738095238093,4.91238095238095,4.213690476190474,85.7773809523809,69,62,19,86,5,6,86
2022-12-30,51.3185714285714,35.39452380952379,359.1099206349204,5.138928571428568,3.1692857142857123,69.97380952380949,59,51,18,70,4,6,70
2022-12-31,55.921547619047594,38.88166666666664,355.16904761904743,5.243968253968251,2.8854761904761888,76.67738095238091,65,56,18,77,4,7,77
2023-01-01,49.391190476190445,34.319880952380935,364.5400793650792,4.2531746031746005,2.2060714285714274,73.64642857142853,57,49,18,74,3,5,74
2023-01-02,45.022738095238076,31.296190476190457,334.0869047619046,3.686547619047617,2.593333333333332,81.49166666666662,52,45,17,81,3,5,81
